orig/dest node ,ID,coordinates,eigenvector
dest_label,48288,"139.926101,35.41688813",0.017689905
dest_label,960,"140.0827092,36.1832944",0.017689905
dest_label,43774,"139.9696136,36.03542503",0.017689905
dest_label,775,"139.0788658,35.16619272",0.017689905
dest_label,362,"139.0872547,36.19524887",0.016649322
dest_label,46036,"140.4915704,35.88804811",0.015608739
dest_label,947,"140.7751588,35.741259",0.015608739
dest_label,461,"140.134808,36.09524454",0.014568157
dest_label,49994,"139.1651595,35.33499737",0.014568157
dest_label,48707,"139.2151056,35.33613761",0.013527574
dest_label,950,"140.230595,35.40470505",0.013527574
dest_label,447,"140.4615324,35.68475418",0.012486992
dest_label,49517,"140.3605151,36.20612458",0.012486992
dest_label,46766,"140.315478,36.00899823",0.012486992
dest_label,458,"140.0572828,36.05303625",0.012486992
dest_label,32715,"139.8214904,36.18674798",0.012486992
dest_label,941,"140.4006561,35.8454456",0.012486992
dest_label,462,"139.8926746,36.04565737",0.012486992
dest_label,47197,"139.1228435,36.07847665",0.012486992
dest_label,49261,"140.2828885,36.18270118",0.011446409
dest_label,959,"139.748425,36.10796176",0.011446409
dest_label,948,"140.5689109,35.82424579",0.011446409
dest_label,30633,"139.8451107,35.32057263",0.010405827
dest_label,456,"140.0576367,36.13801611",0.010405827
dest_label,442,"140.0471572,35.25232826",0.010405827
dest_label,973,"140.6439185,35.96680941",0.010405827
dest_label,47279,"140.6669011,35.89053183",0.010405827
dest_label,36402,"139.3778959,36.21473415",0.010405827
dest_label,457,"140.0365341,36.10644615",0.010405827
dest_label,46003,"139.570989,36.09886025",0.009365244
dest_label,473,"140.4747052,36.07280897",0.009365244
dest_label,36977,"139.8107341,36.11032436",0.009365244
dest_label,30844,"139.9682321,36.19928024",0.009365244
dest_label,361,"139.2638745,36.13302532",0.009365244
dest_label,40777,"140.2675143,35.17516277",0.008324661
dest_label,37552,"140.3981612,35.96673225",0.008324661
dest_label,35984,"140.3205374,36.09536848",0.008324661
dest_label,955,"140.2298715,36.16199686",0.008324661
dest_label,50360,"140.042547,35.39308963",0.008324661
dest_label,49937,"139.5949876,35.53867911",0.008324661
dest_label,444,"139.8618129,34.97161735",0.008324661
dest_label,50036,"140.655465,35.73433234",0.008324661
dest_label,451,"140.1908612,36.24657285",0.007284079
dest_label,50035,"140.050365,35.12380721",0.007284079
dest_label,50033,"140.0733359,35.35479861",0.007284079
dest_label,49151,"139.5648384,35.55453805",0.007284079
dest_label,49995,"139.1306116,35.39219272",0.006243496
dest_label,33696,"140.4225863,35.93261453",0.006243496
dest_label,48708,"139.0451817,35.42495477",0.006243496
dest_label,43484,"140.2974198,35.91028172",0.006243496
dest_label,972,"140.279692,35.88287414",0.006243496
dest_label,46582,"140.4710201,35.7570604",0.006243496
dest_label,34515,"139.8740285,36.11490802",0.005202914
dest_label,272,"139.1335271,35.16537687",0.005202914
dest_label,23478,"139.9552674,35.01075734",0.005202914
dest_label,31075,"138.9291469,36.02160492",0.005202914
dest_label,50037,"140.5536536,35.69987185",0.005202914
dest_label,443,"139.9157656,35.19704336",0.005202914
dest_label,26123,"139.8937095,36.17840357",0.004162331
dest_label,472,"140.5756691,35.95250705",0.004162331
dest_label,49515,"140.1695062,35.14973218",0.004162331
dest_label,471,"140.3103363,35.95678041",0.004162331
dest_label,33358,"139.8868289,35.08978489",0.004162331
dest_label,34989,"139.960338,36.15074332",0.004162331
dest_label,10612,"140.7623433,35.80671122",0.003121748
dest_label,27001,"140.6735334,35.81355667",0.003121748
dest_label,40508,"139.881437,35.27290506",0.003121748
dest_label,20169,"139.9538755,36.1162723",0.003121748
dest_label,952,"140.1608646,36.14087324",0.003121748
dest_label,43723,"139.2289803,35.4872452",0.003121748
dest_label,1525,"139.7546978,35.67365735",0.002081166
dest_label,2003,"139.7831377,35.68727357",0.002081166
dest_label,2476,"139.7723878,35.67994466",0.002081166
dest_label,2938,"139.7658765,35.67081251",0.002081166
dest_label,3396,"139.7748685,35.67028822",0.002081166
dest_label,3863,"139.7793324,35.65807559",0.002081166
dest_label,4212,"139.7262117,35.67064591",0.002081166
dest_label,4675,"139.745831,35.66233467",0.002081166
dest_label,5179,"139.7541057,35.63726412",0.002081166
dest_label,5669,"139.7356411,35.65194471",0.002081166
dest_label,6136,"139.7305876,35.63770051",0.002081166
dest_label,6531,"139.7048167,35.63484693",0.002081166
dest_label,6870,"139.6811978,35.61950867",0.002081166
dest_label,7218,"139.6895333,35.64815201",0.002081166
dest_label,7551,"139.7238183,35.62369142",0.002081166
dest_label,7986,"140.5265396,35.97321544",0.002081166
dest_label,8015,"139.7442541,35.61742843",0.002081166
dest_label,8444,"139.7343215,35.59865554",0.002081166
dest_label,8842,"139.7109939,35.611739",0.002081166
dest_label,9158,"139.7594421,35.60196381",0.002081166
dest_label,9348,"139.7137883,35.59082764",0.002081166
dest_label,9599,"139.7189254,35.57707553",0.002081166
dest_label,9926,"139.7575248,35.58005848",0.002081166
dest_label,10265,"139.7699799,35.55229857",0.002081166
dest_label,10629,"139.7136435,35.54826544",0.002081166
dest_label,10852,"139.6908137,35.56454052",0.002081166
dest_label,11100,"139.6748243,35.58675444",0.002081166
dest_label,11301,"139.6924517,35.59176391",0.002081166
dest_label,11568,"139.7151346,35.5628941",0.002081166
dest_label,11914,"139.7296076,35.73495323",0.002081166
dest_label,12357,"139.7100207,35.72811321",0.002081166
dest_label,12805,"139.6900372,35.73317496",0.002081166
dest_label,13028,"139.7541668,35.72421625",0.002081166
dest_label,13426,"139.762148,35.70792469",0.002081166
dest_label,13838,"139.7441859,35.7114742",0.002081166
dest_label,14250,"139.7317637,35.72026232",0.002081166
dest_label,14591,"139.7355426,35.70193352",0.002081166
dest_label,14977,"139.7230033,35.68587888",0.002081166
dest_label,15381,"139.7057059,35.69732138",0.002081166
dest_label,15856,"139.6919144,35.69497596",0.002081166
dest_label,16348,"139.6920738,35.71742659",0.002081166
dest_label,16709,"139.7187147,35.70319695",0.002081166
dest_label,17115,"139.6997244,35.67870857",0.002081166
dest_label,17539,"139.7040923,35.66428901",0.002081166
dest_label,17992,"140.6038112,36.03999945",0.002081166
dest_label,18024,"139.7113099,35.65028239",0.002081166
dest_label,18444,"139.6803175,35.67421643",0.002081166
dest_label,18820,"139.8017049,35.73512344",0.002081166
dest_label,19022,"139.7798161,35.73834087",0.002081166
dest_label,19365,"139.7661736,35.74846947",0.002081166
dest_label,19578,"139.798386,35.72296805",0.002081166
dest_label,19821,"139.7887656,35.71301137",0.002081166
dest_label,20202,"139.7865782,35.70327098",0.002081166
dest_label,20617,"139.7746237,35.71884476",0.002081166
dest_label,21051,"139.8184591,35.73323302",0.002081166
dest_label,21195,"139.8313292,35.7178019",0.002081166
dest_label,21358,"139.82045,35.71247015",0.002081166
dest_label,21559,"139.8068515,35.70633732",0.002081166
dest_label,21795,"139.813973,35.69751479",0.002081166
dest_label,22122,"139.8004083,35.69527339",0.002081166
dest_label,22457,"139.814161,35.72005672",0.002081166
dest_label,22628,"139.8307067,35.69922926",0.002081166
dest_label,22903,"139.8362308,35.683408",0.002081166
dest_label,23173,"139.8323084,35.66506368",0.002081166
dest_label,23498,"139.8317344,35.63914089",0.002081166
dest_label,23725,"139.8147215,35.67094958",0.002081166
dest_label,24041,"139.8086678,35.65696891",0.002081166
dest_label,24362,"139.7906151,35.63309825",0.002081166
dest_label,24793,"139.7998729,35.67348708",0.002081166
dest_label,25127,"139.8014918,35.6831198",0.002081166
dest_label,25360,"139.815695,35.68474016",0.002081166
dest_label,25550,"139.6524803,35.72182248",0.002081166
dest_label,25811,"139.6751936,35.70629871",0.002081166
dest_label,26150,"139.6715381,35.68981083",0.002081166
dest_label,26431,"139.6400615,35.70620766",0.002081166
dest_label,26712,"139.6510129,35.68245948",0.002081166
dest_label,27018,"139.6268447,35.68362672",0.002081166
dest_label,27259,"139.6073025,35.69752391",0.002081166
dest_label,27562,"139.6098267,35.71916129",0.002081166
dest_label,27799,"139.6613513,35.66216772",0.002081166
dest_label,28071,"139.6717428,35.64210982",0.002081166
dest_label,28429,"139.6419671,35.6233338",0.002081166
dest_label,28788,"139.6610187,35.60415406",0.002081166
dest_label,29051,"139.6058519,35.63199093",0.002081166
dest_label,29342,"139.602061,35.66356425",0.002081166
dest_label,29591,"139.6274702,35.66112868",0.002081166
dest_label,29850,"139.6384256,35.64717005",0.002081166
dest_label,30155,"139.6598186,35.75844865",0.002081166
dest_label,30355,"139.6575866,35.73813977",0.002081166
dest_label,30658,"139.6186899,35.74432599",0.002081166
dest_label,30854,"139.5908576,35.73242866",0.002081166
dest_label,31109,"139.585816,35.75805182",0.002081166
dest_label,31351,"139.6313894,35.75961657",0.002081166
dest_label,31572,"139.6883793,35.7656754",0.002081166
dest_label,31890,"139.7028104,35.75098756",0.002081166
dest_label,32232,"139.6509132,35.77718066",0.002081166
dest_label,32465,"139.6691077,35.79093555",0.002081166
dest_label,32748,"139.7159401,35.78153441",0.002081166
dest_label,33083,"139.7359571,35.76161306",0.002081166
dest_label,33396,"139.7445217,35.74468911",0.002081166
dest_label,33727,"139.8388353,35.77540687",0.002081166
dest_label,33954,"139.8014804,35.74831588",0.002081166
dest_label,34227,"139.8115359,35.78502475",0.002081166
dest_label,34550,"139.7761682,35.76445097",0.002081166
dest_label,34731,"139.769947,35.78818634",0.002081166
dest_label,35014,"139.8669858,35.77807795",0.002081166
dest_label,35264,"139.8729048,35.75002744",0.002081166
dest_label,35442,"139.854827,35.72692459",0.002081166
dest_label,35697,"139.8395082,35.75024195",0.002081166
dest_label,36011,"139.8469707,35.70273341",0.002081166
dest_label,36208,"139.8696279,35.69725556",0.002081166
dest_label,36481,"139.8850711,35.73094287",0.002081166
dest_label,36738,"139.8973821,35.69865739",0.002081166
dest_label,36987,"139.865297,35.6594891",0.002081166
dest_label,37315,"139.5666243,35.66381504",0.002081166
dest_label,37558,"139.5407373,35.65306807",0.002081166
dest_label,37851,"139.5774967,35.63518352",0.002081166
dest_label,38076,"139.5607214,35.68506942",0.002081166
dest_label,38409,"139.5618518,35.70837085",0.002081166
dest_label,38777,"139.5545133,35.73843701",0.002081166
dest_label,39021,"139.5359108,35.73049027",0.002081166
dest_label,39231,"139.5225183,35.78176073",0.002081166
dest_label,39451,"139.5202827,35.75429834",0.002081166
dest_label,39671,"139.4990436,35.66617847",0.002081166
dest_label,39937,"139.4667105,35.67578488",0.002081166
dest_label,40265,"139.4390389,35.68659901",0.002081166
dest_label,40523,"139.5113479,35.70134903",0.002081166
dest_label,40798,"139.4617633,35.70576324",0.002081166
dest_label,41074,"139.4991877,35.72694408",0.002081166
dest_label,41301,"139.4613123,35.72878357",0.002081166
dest_label,41562,"139.4726993,35.75957471",0.002081166
dest_label,41817,"139.401139,35.72568485",0.002081166
dest_label,42013,"139.4095385,35.70952959",0.002081166
dest_label,42282,"139.4092357,35.69343515",0.002081166
dest_label,42512,"139.3824591,35.70678178",0.002081166
dest_label,42666,"139.3563332,35.70801773",0.002081166
dest_label,42835,"139.4268412,35.75079748",0.002081166
dest_label,43030,"139.3841793,35.75073498",0.002081166
dest_label,43178,"139.4652487,35.53928121",0.002081166
dest_label,43491,"139.4568402,35.57878649",0.002081166
dest_label,43780,"139.3854262,35.59503131",0.002081166
dest_label,44036,"139.4487397,35.64445389",0.002081166
dest_label,44237,"139.4345272,35.62192696",0.002081166
dest_label,44530,"139.4932795,35.63322914",0.002081166
dest_label,44760,"139.3952259,35.67202644",0.002081166
dest_label,45002,"139.403983,35.65309468",0.002081166
dest_label,45214,"139.339242,35.68524712",0.002081166
dest_label,45477,"139.3397155,35.63476915",0.002081166
dest_label,45717,"139.3842387,35.6243288",0.002081166
dest_label,46052,"139.2255029,35.66521326",0.002081166
dest_label,46159,"139.3277935,35.65669684",0.002081166
dest_label,46389,"139.2944787,35.63340795",0.002081166
dest_label,46588,"139.2796114,35.67571436",0.002081166
dest_label,46771,"139.3495783,35.77454167",0.002081166
dest_label,46895,"139.3366283,35.73630741",0.002081166
dest_label,47044,"139.3156234,35.76429039",0.002081166
dest_label,47204,"139.226659,35.7589995",0.002081166
dest_label,47281,"139.279323,35.78648122",0.002081166
dest_label,47469,"139.2226056,35.81310012",0.002081166
dest_label,47553,"139.2941931,35.73294141",0.002081166
dest_label,47691,"139.1953951,35.73322595",0.002081166
dest_label,47763,"139.0557067,35.82286402",0.002081166
dest_label,47802,"139.1049656,35.72529797",0.002081166
dest_label,47827,"139.6224012,35.45668927",0.002081166
dest_label,48008,"139.6120987,35.46381347",0.002081166
dest_label,48301,"139.6156173,35.44910289",0.002081166
dest_label,48471,"139.6303021,35.46082475",0.002081166
dest_label,48788,"139.631963,35.44256483",0.002081166
dest_label,49015,"139.6383277,35.44734104",0.002081166
dest_label,49267,"139.6470885,35.44827706",0.002081166
dest_label,49526,"139.6619087,35.43845423",0.002081166
dest_label,49624,"139.648618,35.43368639",0.002081166
dest_label,49819,"139.6653858,35.42232442",0.002081166
dest_label,50042,"139.6287277,35.41857301",0.002081166
dest_label,50186,"139.6141863,35.40953243",0.002081166
dest_label,50364,"139.622496,35.40017651",0.002081166
dest_label,50515,"139.614841,35.38499281",0.002081166
dest_label,50702,"139.6013079,35.37229473",0.002081166
dest_label,50876,"139.6241674,35.43619949",0.002081166
dest_label,1,"139.7573442,35.68461018",0.002081166
dest_label,505,"139.7421047,35.68753724",0.002081166
dest_label,1006,"139.7671389,35.69666092",0.002081166
orig_label,1524,"139.7668389,35.69636092",0.001040583
orig_label,504,"139.7570442,35.68431018",0.001040583
orig_label,5178,"139.745531,35.66203467",0.001040583
orig_label,1005,"139.7418047,35.68723724",0.001040583
orig_label,16347,"139.6916144,35.69467596",0.001040583
orig_label,5668,"139.7538057,35.63696412",0.001040583
orig_label,18023,"139.7037923,35.66398901",0.001040583
orig_label,2002,"139.7543978,35.67335735",0.001040583
orig_label,15855,"139.7054059,35.69702138",0.001040583
orig_label,2475,"139.7828377,35.68697357",0.001040583
orig_label,3862,"139.7745685,35.66998822",0.001040583
orig_label,6135,"139.7353411,35.65164471",0.001040583
orig_label,8014,"139.7235183,35.62339142",0.001040583
orig_label,4674,"139.7259117,35.67034591",0.001040583
orig_label,2937,"139.7720878,35.67964466",0.001040583
orig_label,3395,"139.7655765,35.67051251",0.001040583
orig_label,12804,"139.7097207,35.72781321",0.001040583
orig_label,12356,"139.7293076,35.73465323",0.001040583
orig_label,21050,"139.7743237,35.71854476",0.001040583
orig_label,24792,"139.7903151,35.63279825",0.001040583
orig_label,8443,"139.7439541,35.61712843",0.001040583
orig_label,17538,"139.6994244,35.67840857",0.001040583
orig_label,18443,"139.7110099,35.64998239",0.001040583
orig_label,20616,"139.7862782,35.70297098",0.001040583
orig_label,13837,"139.761848,35.70762469",0.001040583
orig_label,14249,"139.7438859,35.7111742",0.001040583
orig_label,17114,"139.7184147,35.70289695",0.001040583
orig_label,15380,"139.7227033,35.68557888",0.001040583
orig_label,8841,"139.7340215,35.59835554",0.001040583
orig_label,13425,"139.7538668,35.72391625",0.001040583
orig_label,6530,"139.7302876,35.63740051",0.001040583
orig_label,14976,"139.7352426,35.70163352",0.001040583
orig_label,20201,"139.7884656,35.71271137",0.001040583
orig_label,18819,"139.6800175,35.67391643",0.001040583
orig_label,38776,"139.5615518,35.70807085",0.001040583
orig_label,10628,"139.7696799,35.55199857",0.001040583
orig_label,16708,"139.6917738,35.71712659",0.001040583
orig_label,28787,"139.6416671,35.6230338",0.001040583
orig_label,28428,"139.6714428,35.64180982",0.001040583
orig_label,4211,"139.7790324,35.65777559",0.001040583
orig_label,7217,"139.6808978,35.61920867",0.001040583
orig_label,11913,"139.7148346,35.5625941",0.001040583
orig_label,19364,"139.7795161,35.73804087",0.001040583
orig_label,32231,"139.7025104,35.75068756",0.001040583
orig_label,14590,"139.7314637,35.71996232",0.001040583
orig_label,6869,"139.7045167,35.63454693",0.001040583
orig_label,10264,"139.7572248,35.57975848",0.001040583
orig_label,26149,"139.6748936,35.70599871",0.001040583
orig_label,22456,"139.8001083,35.69497339",0.001040583
orig_label,33082,"139.7156401,35.78123441",0.001040583
orig_label,46051,"139.3839387,35.6240288",0.001040583
orig_label,25126,"139.7995729,35.67318708",0.001040583
orig_label,7550,"139.6892333,35.64785201",0.001040583
orig_label,38408,"139.5604214,35.68476942",0.001040583
orig_label,33726,"139.7442217,35.74438911",0.001040583
orig_label,37314,"139.864997,35.6591891",0.001040583
orig_label,40264,"139.4664105,35.67548488",0.001040583
orig_label,9925,"139.7186254,35.57677553",0.001040583
orig_label,22121,"139.813673,35.69721479",0.001040583
orig_label,23497,"139.8320084,35.66476368",0.001040583
orig_label,34549,"139.8112359,35.78472475",0.001040583
orig_label,24361,"139.8083678,35.65666891",0.001040583
orig_label,31889,"139.6880793,35.7653754",0.001040583
orig_label,48787,"139.6300021,35.46052475",0.001040583
orig_label,9157,"139.7106939,35.611439",0.001040583
orig_label,24040,"139.8144215,35.67064958",0.001040583
orig_label,36010,"139.8392082,35.74994195",0.001040583
orig_label,33395,"139.7356571,35.76131306",0.001040583
orig_label,43490,"139.4649487,35.53898121",0.001040583
orig_label,27017,"139.6507129,35.68215948",0.001040583
orig_label,30154,"139.6381256,35.64687005",0.001040583
orig_label,27561,"139.6070025,35.69722391",0.001040583
orig_label,30657,"139.6572866,35.73783977",0.001040583
orig_label,37850,"139.5404373,35.65276807",0.001040583
orig_label,44529,"139.4342272,35.62162696",0.001040583
orig_label,48300,"139.6117987,35.46351347",0.001040583
orig_label,29341,"139.6055519,35.63169093",0.001040583
orig_label,43779,"139.4565402,35.57848649",0.001040583
orig_label,32747,"139.6688077,35.79063555",0.001040583
orig_label,35013,"139.769647,35.78788634",0.001040583
orig_label,26430,"139.6712381,35.68951083",0.001040583
orig_label,26711,"139.6397615,35.70590766",0.001040583
orig_label,41073,"139.4614633,35.70546324",0.001040583
orig_label,22902,"139.8304067,35.69892926",0.001040583
orig_label,40797,"139.5110479,35.70104903",0.001040583
orig_label,34226,"139.8011804,35.74801588",0.001040583
orig_label,36480,"139.8693279,35.69695556",0.001040583
orig_label,28070,"139.6610513,35.66186772",0.001040583
orig_label,23172,"139.8359308,35.683108",0.001040583
orig_label,42281,"139.4092385,35.70922959",0.001040583
orig_label,11567,"139.6921517,35.59146391",0.001040583
orig_label,39936,"139.4987436,35.66587847",0.001040583
orig_label,29050,"139.6607187,35.60385406",0.001040583
orig_label,45476,"139.338942,35.68494712",0.001040583
orig_label,25810,"139.6521803,35.72152248",0.001040583
orig_label,41561,"139.4610123,35.72848357",0.001040583
orig_label,29849,"139.6271702,35.66082868",0.001040583
orig_label,49525,"139.6467885,35.44797706",0.001040583
orig_label,40522,"139.4387389,35.68629901",0.001040583
orig_label,36737,"139.8847711,35.73064287",0.001040583
orig_label,44035,"139.3851262,35.59473131",0.001040583
orig_label,31108,"139.5905576,35.73212866",0.001040583
orig_label,35696,"139.854527,35.72662459",0.001040583
orig_label,41816,"139.4723993,35.75927471",0.001040583
orig_label,49266,"139.6380277,35.44704104",0.001040583
orig_label,9598,"139.7134883,35.59052764",0.001040583
orig_label,35263,"139.8666858,35.77777795",0.001040583
orig_label,29590,"139.601761,35.66326425",0.001040583
orig_label,36986,"139.8970821,35.69835739",0.001040583
orig_label,11099,"139.6905137,35.56424052",0.001040583
orig_label,39020,"139.5542133,35.73813701",0.001040583
orig_label,19820,"139.798086,35.72266805",0.001040583
orig_label,37557,"139.5663243,35.66351504",0.001040583
orig_label,31350,"139.585516,35.75775182",0.001040583
orig_label,45001,"139.3949259,35.67172644",0.001040583
orig_label,27258,"139.6265447,35.68332672",0.001040583
orig_label,45716,"139.3394155,35.63446915",0.001040583
orig_label,27798,"139.6095267,35.71886129",0.001040583
orig_label,21794,"139.8065515,35.70603732",0.001040583
orig_label,25359,"139.8011918,35.6828198",0.001040583
orig_label,32464,"139.6506132,35.77688066",0.001040583
orig_label,42511,"139.4089357,35.69313515",0.001040583
orig_label,44759,"139.4929795,35.63292914",0.001040583
orig_label,46388,"139.3274935,35.65639684",0.001040583
orig_label,23724,"139.8314344,35.63884089",0.001040583
orig_label,33953,"139.8385353,35.77510687",0.001040583
orig_label,41300,"139.4988877,35.72664408",0.001040583
orig_label,49014,"139.631663,35.44226483",0.001040583
orig_label,38075,"139.5771967,35.63488352",0.001040583
orig_label,10851,"139.7133435,35.54796544",0.001040583
orig_label,13027,"139.6897372,35.73287496",0.001040583
orig_label,50041,"139.6650858,35.42202442",0.001040583
orig_label,31571,"139.6310894,35.75931657",0.001040583
orig_label,39450,"139.5222183,35.78146073",0.001040583
orig_label,39670,"139.5199827,35.75399834",0.001040583
orig_label,19577,"139.7658736,35.74816947",0.001040583
orig_label,45213,"139.403683,35.65279468",0.001040583
orig_label,39230,"139.5356108,35.73019027",0.001040583
orig_label,19021,"139.8014049,35.73482344",0.001040583
orig_label,11300,"139.6745243,35.58645444",0.001040583
orig_label,21558,"139.82015,35.71217015",0.001040583
orig_label,44236,"139.4484397,35.64415389",0.001040583
orig_label,30354,"139.6595186,35.75814865",0.001040583
orig_label,46587,"139.2941787,35.63310795",0.001040583
orig_label,36207,"139.8466707,35.70243341",0.001040583
orig_label,30853,"139.6183899,35.74402599",0.001040583
orig_label,42012,"139.400839,35.72538485",0.001040583
orig_label,43029,"139.4265412,35.75049748",0.001040583
orig_label,49818,"139.648318,35.43338639",0.001040583
orig_label,9347,"139.7591421,35.60166381",0.001040583
orig_label,25549,"139.815395,35.68444016",0.001040583
orig_label,47468,"139.279023,35.78618122",0.001040583
orig_label,50701,"139.614541,35.38469281",0.001040583
orig_label,46770,"139.2793114,35.67541436",0.001040583
orig_label,34730,"139.7758682,35.76415097",0.001040583
orig_label,48007,"139.6221012,35.45638927",0.001040583
orig_label,35441,"139.8726048,35.74972744",0.001040583
orig_label,50363,"139.6138863,35.40923243",0.001040583
orig_label,50875,"139.6010079,35.37199473",0.001040583
orig_label,22627,"139.813861,35.71975672",0.001040583
orig_label,48470,"139.6153173,35.44880289",0.001040583
orig_label,42834,"139.3560332,35.70771773",0.001040583
orig_label,21357,"139.8310292,35.7175019",0.001040583
orig_label,47203,"139.3153234,35.76399039",0.001040583
orig_label,42665,"139.3821591,35.70648178",0.001040583
orig_label,50514,"139.622196,35.39987651",0.001040583
orig_label,47043,"139.3363283,35.73600741",0.001040583
orig_label,43177,"139.3838793,35.75043498",0.001040583
orig_label,21194,"139.8181591,35.73293302",0.001040583
orig_label,50185,"139.6284277,35.41827301",0.001040583
orig_label,47690,"139.2938931,35.73264141",0.001040583
orig_label,51012,"139.6238674,35.43589949",0.001040583
orig_label,46894,"139.3492783,35.77424167",0.001040583
orig_label,46158,"139.2252029,35.66491326",0.001040583
orig_label,49623,"139.6616087,35.43815423",0.001040583
orig_label,47552,"139.2223056,35.81280012",0.001040583
orig_label,47280,"139.226359,35.7586995",0.001040583
orig_label,47762,"139.1950951,35.73292595",0.001040583
orig_label,47801,"139.0554067,35.82256402",0.001040583
orig_label,47826,"139.1046656,35.72499797",0.001040583
