ID,ORIG
31495,"139.6310894,35.75931657"
31496,"139.6310894,35.75931657"
31497,"139.6310894,35.75931657"
31498,"139.6310894,35.75931657"
31499,"139.6310894,35.75931657"
31500,"139.6310894,35.75931657"
31501,"139.6310894,35.75931657"
31502,"139.6310894,35.75931657"
31503,"139.6310894,35.75931657"
31504,"139.6310894,35.75931657"
31505,"139.6310894,35.75931657"
31506,"139.6310894,35.75931657"
31507,"139.6310894,35.75931657"
31508,"139.6310894,35.75931657"
31509,"139.6310894,35.75931657"
31510,"139.6310894,35.75931657"
31511,"139.6310894,35.75931657"
31512,"139.6310894,35.75931657"
31513,"139.6310894,35.75931657"
31514,"139.6310894,35.75931657"
31515,"139.6310894,35.75931657"
31516,"139.6310894,35.75931657"
31517,"139.6310894,35.75931657"
31518,"139.6310894,35.75931657"
31519,"139.6310894,35.75931657"
31520,"139.6310894,35.75931657"
31521,"139.6310894,35.75931657"
31522,"139.6310894,35.75931657"
31523,"139.6310894,35.75931657"
31524,"139.6310894,35.75931657"
31525,"139.6310894,35.75931657"
31526,"139.6310894,35.75931657"
31527,"139.6310894,35.75931657"
31528,"139.6310894,35.75931657"
31529,"139.6310894,35.75931657"
31530,"139.6310894,35.75931657"
31531,"139.6310894,35.75931657"
31532,"139.6310894,35.75931657"
31533,"139.6310894,35.75931657"
31534,"139.6310894,35.75931657"
31535,"139.6310894,35.75931657"
31536,"139.6310894,35.75931657"
31537,"139.6310894,35.75931657"
31538,"139.6310894,35.75931657"
31539,"139.6310894,35.75931657"
31540,"139.6310894,35.75931657"
31541,"139.6310894,35.75931657"
31542,"139.6310894,35.75931657"
31543,"139.6310894,35.75931657"
31544,"139.6310894,35.75931657"
31545,"139.6310894,35.75931657"
31546,"139.6310894,35.75931657"
31547,"139.6310894,35.75931657"
31548,"139.6310894,35.75931657"
31549,"139.6310894,35.75931657"
31550,"139.6310894,35.75931657"
31551,"139.6310894,35.75931657"
31552,"139.6310894,35.75931657"
31553,"139.6310894,35.75931657"
31554,"139.6310894,35.75931657"
31555,"139.6310894,35.75931657"
31556,"139.6310894,35.75931657"
31557,"139.6310894,35.75931657"
31558,"139.6310894,35.75931657"
31559,"139.6310894,35.75931657"
31560,"139.6310894,35.75931657"
31561,"139.6310894,35.75931657"
31562,"139.6310894,35.75931657"
31563,"139.6310894,35.75931657"
31564,"139.6310894,35.75931657"
31565,"139.6310894,35.75931657"
31566,"139.6310894,35.75931657"
31567,"139.6310894,35.75931657"
31568,"139.6310894,35.75931657"
31569,"139.6310894,35.75931657"
31570,"139.6310894,35.75931657"
31571,"139.6310894,35.75931657"
31572,"139.6880793,35.7653754"
31573,"139.6880793,35.7653754"
31574,"139.6880793,35.7653754"
31575,"139.6880793,35.7653754"
31576,"139.6880793,35.7653754"
31577,"139.6880793,35.7653754"
31578,"139.6880793,35.7653754"
31579,"139.6880793,35.7653754"
31580,"139.6880793,35.7653754"
31581,"139.6880793,35.7653754"
31582,"139.6880793,35.7653754"
31583,"139.6880793,35.7653754"
31584,"139.6880793,35.7653754"
31585,"139.6880793,35.7653754"
31586,"139.6880793,35.7653754"
31587,"139.6880793,35.7653754"
31588,"139.6880793,35.7653754"
31589,"139.6880793,35.7653754"
31590,"139.6880793,35.7653754"
31591,"139.6880793,35.7653754"
31592,"139.6880793,35.7653754"
31593,"139.6880793,35.7653754"
31594,"139.6880793,35.7653754"
31595,"139.6880793,35.7653754"
31596,"139.6880793,35.7653754"
31597,"139.6880793,35.7653754"
31598,"139.6880793,35.7653754"
31599,"139.6880793,35.7653754"
31600,"139.6880793,35.7653754"
31601,"139.6880793,35.7653754"
31602,"139.6880793,35.7653754"
31603,"139.6880793,35.7653754"
31604,"139.6880793,35.7653754"
31605,"139.6880793,35.7653754"
31606,"139.6880793,35.7653754"
31607,"139.6880793,35.7653754"
31608,"139.6880793,35.7653754"
31609,"139.6880793,35.7653754"
31610,"139.6880793,35.7653754"
31611,"139.6880793,35.7653754"
31612,"139.6880793,35.7653754"
31613,"139.6880793,35.7653754"
31614,"139.6880793,35.7653754"
31615,"139.6880793,35.7653754"
31616,"139.6880793,35.7653754"
31617,"139.6880793,35.7653754"
31618,"139.6880793,35.7653754"
31619,"139.6880793,35.7653754"
31620,"139.6880793,35.7653754"
31621,"139.6880793,35.7653754"
31622,"139.6880793,35.7653754"
31623,"139.6880793,35.7653754"
31624,"139.6880793,35.7653754"
31625,"139.6880793,35.7653754"
31626,"139.6880793,35.7653754"
31627,"139.6880793,35.7653754"
31628,"139.6880793,35.7653754"
31629,"139.6880793,35.7653754"
31630,"139.6880793,35.7653754"
31631,"139.6880793,35.7653754"
31632,"139.6880793,35.7653754"
31633,"139.6880793,35.7653754"
31634,"139.6880793,35.7653754"
31635,"139.6880793,35.7653754"
31636,"139.6880793,35.7653754"
31637,"139.6880793,35.7653754"
31638,"139.6880793,35.7653754"
31639,"139.6880793,35.7653754"
31640,"139.6880793,35.7653754"
31641,"139.6880793,35.7653754"
31642,"139.6880793,35.7653754"
31643,"139.6880793,35.7653754"
31644,"139.6880793,35.7653754"
31645,"139.6880793,35.7653754"
31646,"139.6880793,35.7653754"
31647,"139.6880793,35.7653754"
31648,"139.6880793,35.7653754"
31649,"139.6880793,35.7653754"
31650,"139.6880793,35.7653754"
31651,"139.6880793,35.7653754"
31652,"139.6880793,35.7653754"
31653,"139.6880793,35.7653754"
31654,"139.6880793,35.7653754"
31655,"139.6880793,35.7653754"
31656,"139.6880793,35.7653754"
31657,"139.6880793,35.7653754"
31658,"139.6880793,35.7653754"
31659,"139.6880793,35.7653754"
31660,"139.6880793,35.7653754"
31661,"139.6880793,35.7653754"
31662,"139.6880793,35.7653754"
31663,"139.6880793,35.7653754"
31664,"139.6880793,35.7653754"
31665,"139.6880793,35.7653754"
31666,"139.6880793,35.7653754"
31667,"139.6880793,35.7653754"
31668,"139.6880793,35.7653754"
31669,"139.6880793,35.7653754"
31670,"139.6880793,35.7653754"
31671,"139.6880793,35.7653754"
31672,"139.6880793,35.7653754"
31673,"139.6880793,35.7653754"
31674,"139.6880793,35.7653754"
31675,"139.6880793,35.7653754"
31676,"139.6880793,35.7653754"
31677,"139.6880793,35.7653754"
31678,"139.6880793,35.7653754"
31679,"139.6880793,35.7653754"
31680,"139.6880793,35.7653754"
31681,"139.6880793,35.7653754"
31682,"139.6880793,35.7653754"
31683,"139.6880793,35.7653754"
31684,"139.6880793,35.7653754"
31685,"139.6880793,35.7653754"
31686,"139.6880793,35.7653754"
31687,"139.6880793,35.7653754"
31688,"139.6880793,35.7653754"
31689,"139.6880793,35.7653754"
31690,"139.6880793,35.7653754"
31691,"139.6880793,35.7653754"
31692,"139.6880793,35.7653754"
31693,"139.6880793,35.7653754"
31694,"139.6880793,35.7653754"
31695,"139.6880793,35.7653754"
31696,"139.6880793,35.7653754"
31697,"139.6880793,35.7653754"
31698,"139.6880793,35.7653754"
31699,"139.6880793,35.7653754"
31700,"139.6880793,35.7653754"
31701,"139.6880793,35.7653754"
31702,"139.6880793,35.7653754"
31703,"139.6880793,35.7653754"
31704,"139.6880793,35.7653754"
31705,"139.6880793,35.7653754"
31706,"139.6880793,35.7653754"
31707,"139.6880793,35.7653754"
31708,"139.6880793,35.7653754"
31709,"139.6880793,35.7653754"
31710,"139.6880793,35.7653754"
31711,"139.6880793,35.7653754"
31712,"139.6880793,35.7653754"
31713,"139.6880793,35.7653754"
31714,"139.6880793,35.7653754"
31715,"139.6880793,35.7653754"
31716,"139.6880793,35.7653754"
31717,"139.6880793,35.7653754"
31718,"139.6880793,35.7653754"
31719,"139.6880793,35.7653754"
31720,"139.6880793,35.7653754"
31721,"139.6880793,35.7653754"
31722,"139.6880793,35.7653754"
31723,"139.6880793,35.7653754"
31724,"139.6880793,35.7653754"
31725,"139.6880793,35.7653754"
31726,"139.6880793,35.7653754"
31727,"139.6880793,35.7653754"
31728,"139.6880793,35.7653754"
31729,"139.6880793,35.7653754"
31730,"139.6880793,35.7653754"
31731,"139.6880793,35.7653754"
31732,"139.6880793,35.7653754"
31733,"139.6880793,35.7653754"
31734,"139.6880793,35.7653754"
31735,"139.6880793,35.7653754"
31736,"139.6880793,35.7653754"
31737,"139.6880793,35.7653754"
31738,"139.6880793,35.7653754"
31739,"139.6880793,35.7653754"
31740,"139.6880793,35.7653754"
31741,"139.6880793,35.7653754"
31742,"139.6880793,35.7653754"
31743,"139.6880793,35.7653754"
31744,"139.6880793,35.7653754"
31745,"139.6880793,35.7653754"
31746,"139.6880793,35.7653754"
31747,"139.6880793,35.7653754"
31748,"139.6880793,35.7653754"
31749,"139.6880793,35.7653754"
31750,"139.6880793,35.7653754"
31751,"139.6880793,35.7653754"
31752,"139.6880793,35.7653754"
31753,"139.6880793,35.7653754"
31754,"139.6880793,35.7653754"
31755,"139.6880793,35.7653754"
31756,"139.6880793,35.7653754"
31757,"139.6880793,35.7653754"
31758,"139.6880793,35.7653754"
31759,"139.6880793,35.7653754"
31760,"139.6880793,35.7653754"
31761,"139.6880793,35.7653754"
31762,"139.6880793,35.7653754"
31763,"139.6880793,35.7653754"
31764,"139.6880793,35.7653754"
31765,"139.6880793,35.7653754"
31766,"139.6880793,35.7653754"
31767,"139.6880793,35.7653754"
31768,"139.6880793,35.7653754"
31769,"139.6880793,35.7653754"
31770,"139.6880793,35.7653754"
31771,"139.6880793,35.7653754"
31772,"139.6880793,35.7653754"
31773,"139.6880793,35.7653754"
31774,"139.6880793,35.7653754"
31775,"139.6880793,35.7653754"
31776,"139.6880793,35.7653754"
31777,"139.6880793,35.7653754"
31778,"139.6880793,35.7653754"
31779,"139.6880793,35.7653754"
31780,"139.6880793,35.7653754"
31781,"139.6880793,35.7653754"
31782,"139.6880793,35.7653754"
31783,"139.6880793,35.7653754"
31784,"139.6880793,35.7653754"
31785,"139.6880793,35.7653754"
31786,"139.6880793,35.7653754"
31787,"139.6880793,35.7653754"
31788,"139.6880793,35.7653754"
31789,"139.6880793,35.7653754"
31790,"139.6880793,35.7653754"
31791,"139.6880793,35.7653754"
31792,"139.6880793,35.7653754"
31793,"139.6880793,35.7653754"
31794,"139.6880793,35.7653754"
31795,"139.6880793,35.7653754"
31796,"139.6880793,35.7653754"
31797,"139.6880793,35.7653754"
31798,"139.6880793,35.7653754"
31799,"139.6880793,35.7653754"
31800,"139.6880793,35.7653754"
31801,"139.6880793,35.7653754"
31802,"139.6880793,35.7653754"
31803,"139.6880793,35.7653754"
31804,"139.6880793,35.7653754"
31805,"139.6880793,35.7653754"
31806,"139.6880793,35.7653754"
31807,"139.6880793,35.7653754"
31808,"139.6880793,35.7653754"
31809,"139.6880793,35.7653754"
31810,"139.6880793,35.7653754"
31811,"139.6880793,35.7653754"
31812,"139.6880793,35.7653754"
31813,"139.6880793,35.7653754"
31814,"139.6880793,35.7653754"
31815,"139.6880793,35.7653754"
31816,"139.6880793,35.7653754"
31817,"139.6880793,35.7653754"
31818,"139.6880793,35.7653754"
31819,"139.6880793,35.7653754"
31820,"139.6880793,35.7653754"
31821,"139.6880793,35.7653754"
31822,"139.6880793,35.7653754"
31823,"139.6880793,35.7653754"
31824,"139.6880793,35.7653754"
31825,"139.6880793,35.7653754"
31826,"139.6880793,35.7653754"
31827,"139.6880793,35.7653754"
31828,"139.6880793,35.7653754"
31829,"139.6880793,35.7653754"
31830,"139.6880793,35.7653754"
31831,"139.6880793,35.7653754"
31832,"139.6880793,35.7653754"
31833,"139.6880793,35.7653754"
31834,"139.6880793,35.7653754"
31835,"139.6880793,35.7653754"
31836,"139.6880793,35.7653754"
31837,"139.6880793,35.7653754"
31838,"139.6880793,35.7653754"
31839,"139.6880793,35.7653754"
31840,"139.6880793,35.7653754"
31841,"139.6880793,35.7653754"
31842,"139.6880793,35.7653754"
31843,"139.6880793,35.7653754"
31844,"139.6880793,35.7653754"
31845,"139.6880793,35.7653754"
31846,"139.6880793,35.7653754"
31847,"139.6880793,35.7653754"
31848,"139.6880793,35.7653754"
31849,"139.6880793,35.7653754"
31850,"139.6880793,35.7653754"
31851,"139.6880793,35.7653754"
31852,"139.6880793,35.7653754"
31853,"139.6880793,35.7653754"
31854,"139.6880793,35.7653754"
31855,"139.6880793,35.7653754"
31856,"139.6880793,35.7653754"
31857,"139.6880793,35.7653754"
31858,"139.6880793,35.7653754"
31859,"139.6880793,35.7653754"
31860,"139.6880793,35.7653754"
31861,"139.6880793,35.7653754"
31862,"139.6880793,35.7653754"
31863,"139.6880793,35.7653754"
31864,"139.6880793,35.7653754"
31865,"139.6880793,35.7653754"
31866,"139.6880793,35.7653754"
31867,"139.6880793,35.7653754"
31868,"139.6880793,35.7653754"
31869,"139.6880793,35.7653754"
31870,"139.6880793,35.7653754"
31871,"139.6880793,35.7653754"
31872,"139.6880793,35.7653754"
31873,"139.6880793,35.7653754"
31874,"139.6880793,35.7653754"
31875,"139.6880793,35.7653754"
31876,"139.6880793,35.7653754"
31877,"139.6880793,35.7653754"
31878,"139.6880793,35.7653754"
31879,"139.6880793,35.7653754"
31880,"139.6880793,35.7653754"
31881,"139.6880793,35.7653754"
31882,"139.6880793,35.7653754"
31883,"139.6880793,35.7653754"
31884,"139.6880793,35.7653754"
31885,"139.6880793,35.7653754"
31886,"139.6880793,35.7653754"
31887,"139.6880793,35.7653754"
31888,"139.6880793,35.7653754"
31889,"139.6880793,35.7653754"
31890,"139.7025104,35.75068756"
31891,"139.7025104,35.75068756"
31892,"139.7025104,35.75068756"
31893,"139.7025104,35.75068756"
31894,"139.7025104,35.75068756"
31895,"139.7025104,35.75068756"
31896,"139.7025104,35.75068756"
31897,"139.7025104,35.75068756"
31898,"139.7025104,35.75068756"
31899,"139.7025104,35.75068756"
31900,"139.7025104,35.75068756"
31901,"139.7025104,35.75068756"
31902,"139.7025104,35.75068756"
31903,"139.7025104,35.75068756"
31904,"139.7025104,35.75068756"
31905,"139.7025104,35.75068756"
31906,"139.7025104,35.75068756"
31907,"139.7025104,35.75068756"
31908,"139.7025104,35.75068756"
31909,"139.7025104,35.75068756"
31910,"139.7025104,35.75068756"
31911,"139.7025104,35.75068756"
31912,"139.7025104,35.75068756"
31913,"139.7025104,35.75068756"
31914,"139.7025104,35.75068756"
31915,"139.7025104,35.75068756"
31916,"139.7025104,35.75068756"
31917,"139.7025104,35.75068756"
31918,"139.7025104,35.75068756"
31919,"139.7025104,35.75068756"
31920,"139.7025104,35.75068756"
31921,"139.7025104,35.75068756"
31922,"139.7025104,35.75068756"
31923,"139.7025104,35.75068756"
31924,"139.7025104,35.75068756"
31925,"139.7025104,35.75068756"
31926,"139.7025104,35.75068756"
31927,"139.7025104,35.75068756"
31928,"139.7025104,35.75068756"
31929,"139.7025104,35.75068756"
31930,"139.7025104,35.75068756"
31931,"139.7025104,35.75068756"
31932,"139.7025104,35.75068756"
31933,"139.7025104,35.75068756"
31934,"139.7025104,35.75068756"
31935,"139.7025104,35.75068756"
31936,"139.7025104,35.75068756"
31937,"139.7025104,35.75068756"
31938,"139.7025104,35.75068756"
31939,"139.7025104,35.75068756"
31940,"139.7025104,35.75068756"
31941,"139.7025104,35.75068756"
31942,"139.7025104,35.75068756"
31943,"139.7025104,35.75068756"
31944,"139.7025104,35.75068756"
31945,"139.7025104,35.75068756"
31946,"139.7025104,35.75068756"
31947,"139.7025104,35.75068756"
31948,"139.7025104,35.75068756"
31949,"139.7025104,35.75068756"
31950,"139.7025104,35.75068756"
31951,"139.7025104,35.75068756"
31952,"139.7025104,35.75068756"
31953,"139.7025104,35.75068756"
31954,"139.7025104,35.75068756"
31955,"139.7025104,35.75068756"
31956,"139.7025104,35.75068756"
31957,"139.7025104,35.75068756"
31958,"139.7025104,35.75068756"
31959,"139.7025104,35.75068756"
31960,"139.7025104,35.75068756"
31961,"139.7025104,35.75068756"
31962,"139.7025104,35.75068756"
31963,"139.7025104,35.75068756"
31964,"139.7025104,35.75068756"
31965,"139.7025104,35.75068756"
31966,"139.7025104,35.75068756"
31967,"139.7025104,35.75068756"
31968,"139.7025104,35.75068756"
31969,"139.7025104,35.75068756"
31970,"139.7025104,35.75068756"
31971,"139.7025104,35.75068756"
31972,"139.7025104,35.75068756"
31973,"139.7025104,35.75068756"
31974,"139.7025104,35.75068756"
31975,"139.7025104,35.75068756"
31976,"139.7025104,35.75068756"
31977,"139.7025104,35.75068756"
31978,"139.7025104,35.75068756"
31979,"139.7025104,35.75068756"
31980,"139.7025104,35.75068756"
31981,"139.7025104,35.75068756"
31982,"139.7025104,35.75068756"
31983,"139.7025104,35.75068756"
31984,"139.7025104,35.75068756"
31985,"139.7025104,35.75068756"
31986,"139.7025104,35.75068756"
31987,"139.7025104,35.75068756"
31988,"139.7025104,35.75068756"
31989,"139.7025104,35.75068756"
31990,"139.7025104,35.75068756"
31991,"139.7025104,35.75068756"
31992,"139.7025104,35.75068756"
31993,"139.7025104,35.75068756"
31994,"139.7025104,35.75068756"
31995,"139.7025104,35.75068756"
31996,"139.7025104,35.75068756"
31997,"139.7025104,35.75068756"
31998,"139.7025104,35.75068756"
31999,"139.7025104,35.75068756"
32000,"139.7025104,35.75068756"
32001,"139.7025104,35.75068756"
32002,"139.7025104,35.75068756"
32003,"139.7025104,35.75068756"
32004,"139.7025104,35.75068756"
32005,"139.7025104,35.75068756"
32006,"139.7025104,35.75068756"
32007,"139.7025104,35.75068756"
32008,"139.7025104,35.75068756"
32009,"139.7025104,35.75068756"
32010,"139.7025104,35.75068756"
32011,"139.7025104,35.75068756"
32012,"139.7025104,35.75068756"
32013,"139.7025104,35.75068756"
32014,"139.7025104,35.75068756"
32015,"139.7025104,35.75068756"
32016,"139.7025104,35.75068756"
32017,"139.7025104,35.75068756"
32018,"139.7025104,35.75068756"
32019,"139.7025104,35.75068756"
32020,"139.7025104,35.75068756"
32021,"139.7025104,35.75068756"
32022,"139.7025104,35.75068756"
32023,"139.7025104,35.75068756"
32024,"139.7025104,35.75068756"
32025,"139.7025104,35.75068756"
32026,"139.7025104,35.75068756"
32027,"139.7025104,35.75068756"
32028,"139.7025104,35.75068756"
32029,"139.7025104,35.75068756"
32030,"139.7025104,35.75068756"
32031,"139.7025104,35.75068756"
32032,"139.7025104,35.75068756"
32033,"139.7025104,35.75068756"
32034,"139.7025104,35.75068756"
32035,"139.7025104,35.75068756"
32036,"139.7025104,35.75068756"
32037,"139.7025104,35.75068756"
32038,"139.7025104,35.75068756"
32039,"139.7025104,35.75068756"
32040,"139.7025104,35.75068756"
32041,"139.7025104,35.75068756"
32042,"139.7025104,35.75068756"
32043,"139.7025104,35.75068756"
32044,"139.7025104,35.75068756"
32045,"139.7025104,35.75068756"
32046,"139.7025104,35.75068756"
32047,"139.7025104,35.75068756"
32048,"139.7025104,35.75068756"
32049,"139.7025104,35.75068756"
32050,"139.7025104,35.75068756"
32051,"139.7025104,35.75068756"
32052,"139.7025104,35.75068756"
32053,"139.7025104,35.75068756"
32054,"139.7025104,35.75068756"
32055,"139.7025104,35.75068756"
32056,"139.7025104,35.75068756"
32057,"139.7025104,35.75068756"
32058,"139.7025104,35.75068756"
32059,"139.7025104,35.75068756"
32060,"139.7025104,35.75068756"
32061,"139.7025104,35.75068756"
32062,"139.7025104,35.75068756"
32063,"139.7025104,35.75068756"
32064,"139.7025104,35.75068756"
32065,"139.7025104,35.75068756"
32066,"139.7025104,35.75068756"
32067,"139.7025104,35.75068756"
32068,"139.7025104,35.75068756"
32069,"139.7025104,35.75068756"
32070,"139.7025104,35.75068756"
32071,"139.7025104,35.75068756"
32072,"139.7025104,35.75068756"
32073,"139.7025104,35.75068756"
32074,"139.7025104,35.75068756"
32075,"139.7025104,35.75068756"
32076,"139.7025104,35.75068756"
32077,"139.7025104,35.75068756"
32078,"139.7025104,35.75068756"
32079,"139.7025104,35.75068756"
32080,"139.7025104,35.75068756"
32081,"139.7025104,35.75068756"
32082,"139.7025104,35.75068756"
32083,"139.7025104,35.75068756"
32084,"139.7025104,35.75068756"
32085,"139.7025104,35.75068756"
32086,"139.7025104,35.75068756"
32087,"139.7025104,35.75068756"
32088,"139.7025104,35.75068756"
32089,"139.7025104,35.75068756"
32090,"139.7025104,35.75068756"
32091,"139.7025104,35.75068756"
32092,"139.7025104,35.75068756"
32093,"139.7025104,35.75068756"
32094,"139.7025104,35.75068756"
32095,"139.7025104,35.75068756"
32096,"139.7025104,35.75068756"
32097,"139.7025104,35.75068756"
32098,"139.7025104,35.75068756"
32099,"139.7025104,35.75068756"
32100,"139.7025104,35.75068756"
32101,"139.7025104,35.75068756"
32102,"139.7025104,35.75068756"
32103,"139.7025104,35.75068756"
32104,"139.7025104,35.75068756"
32105,"139.7025104,35.75068756"
32106,"139.7025104,35.75068756"
32107,"139.7025104,35.75068756"
32108,"139.7025104,35.75068756"
32109,"139.7025104,35.75068756"
32110,"139.7025104,35.75068756"
32111,"139.7025104,35.75068756"
32112,"139.7025104,35.75068756"
32113,"139.7025104,35.75068756"
32114,"139.7025104,35.75068756"
32115,"139.7025104,35.75068756"
32116,"139.7025104,35.75068756"
32117,"139.7025104,35.75068756"
32118,"139.7025104,35.75068756"
32119,"139.7025104,35.75068756"
32120,"139.7025104,35.75068756"
32121,"139.7025104,35.75068756"
32122,"139.7025104,35.75068756"
32123,"139.7025104,35.75068756"
32124,"139.7025104,35.75068756"
32125,"139.7025104,35.75068756"
32126,"139.7025104,35.75068756"
32127,"139.7025104,35.75068756"
32128,"139.7025104,35.75068756"
32129,"139.7025104,35.75068756"
32130,"139.7025104,35.75068756"
32131,"139.7025104,35.75068756"
32132,"139.7025104,35.75068756"
32133,"139.7025104,35.75068756"
32134,"139.7025104,35.75068756"
32135,"139.7025104,35.75068756"
32136,"139.7025104,35.75068756"
32137,"139.7025104,35.75068756"
32138,"139.7025104,35.75068756"
32139,"139.7025104,35.75068756"
32140,"139.7025104,35.75068756"
32141,"139.7025104,35.75068756"
32142,"139.7025104,35.75068756"
32143,"139.7025104,35.75068756"
32144,"139.7025104,35.75068756"
32145,"139.7025104,35.75068756"
32146,"139.7025104,35.75068756"
32147,"139.7025104,35.75068756"
32148,"139.7025104,35.75068756"
32149,"139.7025104,35.75068756"
32150,"139.7025104,35.75068756"
32151,"139.7025104,35.75068756"
32152,"139.7025104,35.75068756"
32153,"139.7025104,35.75068756"
32154,"139.7025104,35.75068756"
32155,"139.7025104,35.75068756"
32156,"139.7025104,35.75068756"
32157,"139.7025104,35.75068756"
32158,"139.7025104,35.75068756"
32159,"139.7025104,35.75068756"
32160,"139.7025104,35.75068756"
32161,"139.7025104,35.75068756"
32162,"139.7025104,35.75068756"
32163,"139.7025104,35.75068756"
32164,"139.7025104,35.75068756"
32165,"139.7025104,35.75068756"
32166,"139.7025104,35.75068756"
32167,"139.7025104,35.75068756"
32168,"139.7025104,35.75068756"
32169,"139.7025104,35.75068756"
32170,"139.7025104,35.75068756"
32171,"139.7025104,35.75068756"
32172,"139.7025104,35.75068756"
32173,"139.7025104,35.75068756"
32174,"139.7025104,35.75068756"
32175,"139.7025104,35.75068756"
32176,"139.7025104,35.75068756"
32177,"139.7025104,35.75068756"
32178,"139.7025104,35.75068756"
32179,"139.7025104,35.75068756"
32180,"139.7025104,35.75068756"
32181,"139.7025104,35.75068756"
32182,"139.7025104,35.75068756"
32183,"139.7025104,35.75068756"
32184,"139.7025104,35.75068756"
32185,"139.7025104,35.75068756"
32186,"139.7025104,35.75068756"
32187,"139.7025104,35.75068756"
32188,"139.7025104,35.75068756"
32189,"139.7025104,35.75068756"
32190,"139.7025104,35.75068756"
32191,"139.7025104,35.75068756"
32192,"139.7025104,35.75068756"
32193,"139.7025104,35.75068756"
32194,"139.7025104,35.75068756"
32195,"139.7025104,35.75068756"
32196,"139.7025104,35.75068756"
32197,"139.7025104,35.75068756"
32198,"139.7025104,35.75068756"
32199,"139.7025104,35.75068756"
32200,"139.7025104,35.75068756"
32201,"139.7025104,35.75068756"
32202,"139.7025104,35.75068756"
32203,"139.7025104,35.75068756"
32204,"139.7025104,35.75068756"
32205,"139.7025104,35.75068756"
32206,"139.7025104,35.75068756"
32207,"139.7025104,35.75068756"
32208,"139.7025104,35.75068756"
32209,"139.7025104,35.75068756"
32210,"139.7025104,35.75068756"
32211,"139.7025104,35.75068756"
32212,"139.7025104,35.75068756"
32213,"139.7025104,35.75068756"
32214,"139.7025104,35.75068756"
32215,"139.7025104,35.75068756"
32216,"139.7025104,35.75068756"
32217,"139.7025104,35.75068756"
32218,"139.7025104,35.75068756"
32219,"139.7025104,35.75068756"
32220,"139.7025104,35.75068756"
32221,"139.7025104,35.75068756"
32222,"139.7025104,35.75068756"
32223,"139.7025104,35.75068756"
32224,"139.7025104,35.75068756"
32225,"139.7025104,35.75068756"
32226,"139.7025104,35.75068756"
32227,"139.7025104,35.75068756"
32228,"139.7025104,35.75068756"
32229,"139.7025104,35.75068756"
32230,"139.7025104,35.75068756"
32231,"139.7025104,35.75068756"
32232,"139.6506132,35.77688066"
32233,"139.6506132,35.77688066"
32234,"139.6506132,35.77688066"
32235,"139.6506132,35.77688066"
32236,"139.6506132,35.77688066"
32237,"139.6506132,35.77688066"
32238,"139.6506132,35.77688066"
32239,"139.6506132,35.77688066"
32240,"139.6506132,35.77688066"
32241,"139.6506132,35.77688066"
32242,"139.6506132,35.77688066"
32243,"139.6506132,35.77688066"
32244,"139.6506132,35.77688066"
32245,"139.6506132,35.77688066"
32246,"139.6506132,35.77688066"
32247,"139.6506132,35.77688066"
32248,"139.6506132,35.77688066"
32249,"139.6506132,35.77688066"
32250,"139.6506132,35.77688066"
32251,"139.6506132,35.77688066"
32252,"139.6506132,35.77688066"
32253,"139.6506132,35.77688066"
32254,"139.6506132,35.77688066"
32255,"139.6506132,35.77688066"
32256,"139.6506132,35.77688066"
32257,"139.6506132,35.77688066"
32258,"139.6506132,35.77688066"
32259,"139.6506132,35.77688066"
32260,"139.6506132,35.77688066"
32261,"139.6506132,35.77688066"
32262,"139.6506132,35.77688066"
32263,"139.6506132,35.77688066"
32264,"139.6506132,35.77688066"
32265,"139.6506132,35.77688066"
32266,"139.6506132,35.77688066"
32267,"139.6506132,35.77688066"
32268,"139.6506132,35.77688066"
32269,"139.6506132,35.77688066"
32270,"139.6506132,35.77688066"
32271,"139.6506132,35.77688066"
32272,"139.6506132,35.77688066"
32273,"139.6506132,35.77688066"
32274,"139.6506132,35.77688066"
32275,"139.6506132,35.77688066"
32276,"139.6506132,35.77688066"
32277,"139.6506132,35.77688066"
32278,"139.6506132,35.77688066"
32279,"139.6506132,35.77688066"
32280,"139.6506132,35.77688066"
32281,"139.6506132,35.77688066"
32282,"139.6506132,35.77688066"
32283,"139.6506132,35.77688066"
32284,"139.6506132,35.77688066"
32285,"139.6506132,35.77688066"
32286,"139.6506132,35.77688066"
32287,"139.6506132,35.77688066"
32288,"139.6506132,35.77688066"
32289,"139.6506132,35.77688066"
32290,"139.6506132,35.77688066"
32291,"139.6506132,35.77688066"
32292,"139.6506132,35.77688066"
32293,"139.6506132,35.77688066"
32294,"139.6506132,35.77688066"
32295,"139.6506132,35.77688066"
32296,"139.6506132,35.77688066"
32297,"139.6506132,35.77688066"
32298,"139.6506132,35.77688066"
32299,"139.6506132,35.77688066"
32300,"139.6506132,35.77688066"
32301,"139.6506132,35.77688066"
32302,"139.6506132,35.77688066"
32303,"139.6506132,35.77688066"
32304,"139.6506132,35.77688066"
32305,"139.6506132,35.77688066"
32306,"139.6506132,35.77688066"
32307,"139.6506132,35.77688066"
32308,"139.6506132,35.77688066"
32309,"139.6506132,35.77688066"
32310,"139.6506132,35.77688066"
32311,"139.6506132,35.77688066"
32312,"139.6506132,35.77688066"
32313,"139.6506132,35.77688066"
32314,"139.6506132,35.77688066"
32315,"139.6506132,35.77688066"
32316,"139.6506132,35.77688066"
32317,"139.6506132,35.77688066"
